title,date
0825收评：黑色系继续带头上涨 动煤领涨热卷创上市新高 ,2017-08-25
0825午评：黑色系继续统领多头大军 热卷创上市以来新高 ,2017-08-25
中期交易指导0825 ,2017-08-25
0825今日金融通直播 ,2017-08-25
0824收评：黑色、有色联袂上涨 焦炭、沪铝创多年新高 ,2017-08-24
0824午评：黑色系多头再次崛起 “双焦”领涨焦炭再创新高 ,2017-08-24
中期交易指导0824 ,2017-08-24
0824今日金融通直播 ,2017-08-24
0823收评：黑色系多头气焰受打压 热卷硅铁锰硅触跌停 ,2017-08-23
0824午评：黑色系大跌猝不及防 热卷硅铁锰硅触及跌停 ,2017-08-23
中期交易指导0823 ,2017-08-23
0823今日金融通直播 ,2017-08-23
中期交易指导0822 ,2017-08-23
0822午评：黑色系多数依旧偏强 有色走弱沪镍逆市冲高 ,2017-08-22
0822今日金融通直播 ,2017-08-22
0821收评：黑色系再现大涨行情 铁矿石升至五个月新高 ,2017-08-21
0821午评：黑色系齐头并进强势拉涨 硅铁涨停铁矿涨近7% ,2017-08-21
0821今日金融通直播 ,2017-08-21
中期交易指导0821 ,2017-08-21
0818午评：有色疯狂后回落 黑色双焦依旧强势 ,2017-08-18
中期交易指导0818 ,2017-08-18
0818今日金融通直播 ,2017-08-18
0817收评：大宗商品全面走高 双焦强势沪锌全天涨停 ,2017-08-17
0817午评：大宗商品全面上涨 黑色有色全面开花 ,2017-08-17
0817今日金融通直播 ,2017-08-17
0816收评：硅铁涨停开启暴涨模式 黑色双焦携手上行 ,2017-08-16
0816午评：大宗商品涨跌参半 硅铁涨停暴涨5%创上市新高 ,2017-08-16
0816今日金融通直播 ,2017-08-16
中期交易指导0816 ,2017-08-16
0815收评：大宗商品走势分化 化工黑色携手走低 ,2017-08-15
0815午评：大宗商品多数下跌走势分化 PVC领跌跌逾3% ,2017-08-15
中期交易指导0815 ,2017-08-15
0815今日金融通直播 ,2017-08-15
0814:“降温”金牌发出 黑色系走低铁矿领跌逾3% ,2017-08-14
0814今日金融通直播 ,2017-08-14
中期交易指导0814 ,2017-08-14
0811午评：多数商品急转直下 黑色集体走低铁矿暴跌逾5% ,2017-08-11
0811今日金融通直播 ,2017-08-11
中期交易指导0811 ,2017-08-11
0810收评：大宗商品整体飘红 硅铁领涨煤炭走强 ,2017-08-10
0810午评：黑色系飘红螺纹依旧强势 郑煤大涨逾3% ,2017-08-10
中期交易指导0810 ,2017-08-10
中期交易指导0809 ,2017-08-10
0810今日金融通直播 ,2017-08-10
0809收评：商品整体走强 沪铝一马当先涨逾5% ,2017-08-09
0809午评;螺纹熄火交棒沪铝 “火箭蛋”来袭创两年新高 ,2017-08-09
0809今日金融通直播 ,2017-08-09
0808今日金融通直播 ,2017-08-08
中期交易指导0808 ,2017-08-08
0807收评：黑色系尾盘回落 螺纹热卷盘中再触涨停 ,2017-08-07
0804午评：黑色系集体爆发螺纹热卷盘中涨停 有色沪铝创新高 ,2017-08-07
中期交易指导0807 ,2017-08-07
0807今日金融通直播 ,2017-08-07
0804午评：化工发力齐上涨 PVC创新高大涨近4% ,2017-08-04
0804今日金融通直播 ,2017-08-04
中期交易指导0804 ,2017-08-04
0803收评：两粕油脂重挫 黑色系分化焦煤下行跌逾3% ,2017-08-03
0802午评：大宗商品涨跌参半 黑色系有色金属齐上涨 ,2017-08-03
0803今日金融通直播 ,2017-08-03
中期交易指导0803 ,2017-08-03
0802收评：商品多数下跌 PVC飙涨创年内新高 ,2017-08-02
0802午评：商品走势分化农产品阴跌 豆粕领跌超2% ,2017-08-02
中期交易指导0802 ,2017-08-02
0802今日金融通直播 ,2017-08-02
0801收评;黑色系开启连续移仓换月 化工品反弹谨慎 ,2017-08-01
0801午评：黑色高位调整 化工紧随其后蠢蠢欲动 ,2017-08-01
中期交易指导0801 ,2017-08-01
0801今日金融通直播 ,2017-08-01
中期交易指导0731 ,2017-07-31
0728收评：橡胶封跌停创近一个月新低 黑色系铁矿领涨 ,2017-07-28
0728收评：橡胶暴跌5.39% 黑色系遇阻回调涨势弱 ,2017-07-28
中期交易指导0728 ,2017-07-28
0728今日金融通直播 ,2017-07-28
0727收评：有色金属整体强势 化工分化PVC上涨1.54% ,2017-07-27
0727收评：商品多数下跌黑色系下挫 甲醇领跌超2% ,2017-07-27
中期交易指导0727 ,2017-07-27
0727今日金融通直播 ,2017-07-27
0726收评：商品涨跌两极化 沪铜持续强势上涨3.75% ,2017-07-26
0726午评：黑色有色携手上行 沪铜暴涨4.46% ,2017-07-26
0726今日金融通直播 ,2017-07-26
中期交易指导0726 ,2017-07-26
0725午评：黑色系集体回暖 沥青强势上涨3.61% ,2017-07-25
0725今日金融通直播 ,2017-07-25
中期交易指导0725 ,2017-07-25
0724收评：农产品大幅下挫 橡胶领跌锰硅涨逾3% ,2017-07-24
0724午评：两粕、橡胶盘中跳水 锰硅强势上扬涨逾4% ,2017-07-24
中期交易指导0724 ,2017-07-24
0724今日金融通直播 ,2017-07-24
0721收评;化工品集体暴跌 黑色系止涨大幅回落 ,2017-07-21
中期交易指导0721 ,2017-07-21
0721今日金融通直播 ,2017-07-21
0720午评：化工产品全面爆发 黑色系偃旗息鼓 ,2017-07-20
中期交易指导0720 ,2017-07-20
0720今日金融通直播 ,2017-07-20
0719收评;黑色系持续上行 玻璃飙至四年高位封涨停 ,2017-07-19
0719午评：玻璃异军突起 黑色系持续强势 ,2017-07-19
0719今日金融通直播 ,2017-07-19
中期交易指导0719 ,2017-07-19
0718收评;黑色系整体强势依旧 三大油脂午后大幅跳水 ,2017-07-18
0718午评：商品普遍飘红黑色系强势 铁矿大涨5.5% ,2017-07-18
中期交易指导0718 ,2017-07-18
0718金融通直播 ,2017-07-18
0717收评：大宗商品集体“狂欢” 锰硅尾盘封涨停 ,2017-07-17
0717午评：大宗商品全线上涨 沪镍涨超4%锰硅涨近6% ,2017-07-17
中期交易指导0717 ,2017-07-17
0717今日金融通直播 ,2017-07-17
0714收评：螺纹多头集中减仓踩踏 PTA、橡胶午后飙涨 ,2017-07-14
0714午评：农产品领跌黑色系集体重挫 螺纹、铁矿减仓下跌 ,2017-07-14
0714金融通直播 ,2017-07-14
中期交易指导0714 ,2017-07-14
0713收评：黑色系继续维持强势 螺纹钢涨逾2%再创新高 ,2017-07-13
0713午评：两粕早盘迅速跳水 黑色系偏强焦煤涨近3% ,2017-07-13
0713今日金融通直播 ,2017-07-13
中期交易指导0713 ,2017-07-13
0712午评：商品大幅飘红化工品强势 橡胶、PTA大涨超3% ,2017-07-12
0712收评：黑色系及化工品午后回落 动煤跳水PTA领涨超3% ,2017-07-12
中期交易指导0712 ,2017-07-12
0712今日金融通直播 ,2017-07-12
0711收评：螺纹增仓大涨创近四年新高 PTA强势封涨停 ,2017-07-11
0711午评：能化、黑色集体走强 螺纹巨量增仓突破3500 ,2017-07-11
0711今日金融通直播 ,2017-07-11
中期交易指导0711 ,2017-07-11
0710收评：化工品大幅下行贵金属走弱 沪银尾盘封死跌停 ,2017-07-10
0710午评：商品早盘多数飘红 两粕拉升大幅上行 ,2017-07-10
0710金融通直播 ,2017-07-10
中期交易指导0710 ,2017-07-10
0707午评：大宗商品多数飘红 铁矿石涨超2% ,2017-07-07
0707早新闻：国内油价调价窗口今日开启 ,2017-07-07
中期交易指导0707 ,2017-07-07
0706收评：大宗商品涨跌互现 “火箭蛋”强势封涨停 ,2017-07-06
0706午评：黑色系重挫农产品坚挺 “火箭蛋”再次升空 ,2017-07-06
0706早新闻：今日金融通直播 ,2017-07-06
中期交易指导0706 ,2017-07-06
0705收评：能化品种多数走强 动煤大涨鸡蛋继续下跌 ,2017-07-05
0705午评：鸡蛋大跌能化品种强势领涨 动力煤涨超3% ,2017-07-05
中期交易指导0705 ,2017-07-05
0705早新闻：中国现有21.9亿张沉睡银行卡 ,2017-07-05
0704收评：商品空头发起反攻 橡胶重挫、倒霉蛋封死跌停 ,2017-07-04
0704午评;大宗商品遭重挫 鸡蛋、橡胶大跌逾4% ,2017-07-04
0704早新闻：债券通今日正式启动 ,2017-07-04
中期交易指导0704 ,2017-07-04
0703收评：黑色系与农产品走势强劲 两粕飙涨超4% ,2017-07-03
0703午评：农产品早盘直线拉高 两粕大涨近4% ,2017-07-03
0703早新闻：7月1日起增值税税率四档变三档 ,2017-07-03
中期交易指导0703 ,2017-07-03
0630收评：黑色系维持强势 螺纹增仓上行收获六连阳 ,2017-06-30
0630午评：农产品大幅跳水化工品坚挺 玻璃领涨超2% ,2017-06-30
中期交易指导0630 ,2017-06-30
0630早新闻：国管公积金提取将全面实现“零材料”办理 ,2017-06-30
0629收评:黑色系和化工品飙涨 玻璃封死涨停 ,2017-06-29
0629午评：黑色系、化工品全线大涨 焦煤、玻璃盘中触涨停 ,2017-06-29
0629早新闻：铁总一季度净亏58亿 ,2017-06-29
中期交易指导0629 ,2017-06-29
0628收评：黑色系强势领涨 有色金属全面上扬 ,2017-06-28
0628午评：黑色系强势领涨 有色金属全面上扬 ,2017-06-28
中期交易指导0628 ,2017-06-28
0628早新闻：今年二季度GDP增长6.8% ,2017-06-28
0627收评：黑色系集体发力 铁矿石大涨近6% ,2017-06-27
0627午评：黑色系普遍偏强 铁矿石拉升涨幅近3% ,2017-06-27
0627早新闻：数亿张沉睡银行卡面临清理 ,2017-06-27
中期交易指导0627 ,2017-06-27
0626收评：螺纹热卷午后发力 焦煤郑煤承压回调 ,2017-06-26
0626午评：大宗商品涨多跌少 化工品农产品走强 ,2017-06-26
中期交易指导0626 ,2017-06-26
0626早新闻：18家央企虚增收入2000亿 ,2017-06-26
0623午评;大宗商品多数走跌 鸡蛋大跌近3% ,2017-06-23
中期交易指导0623 ,2017-06-23
0623早新闻：截至6月累计限制733万人次购买机票 ,2017-06-23
0622收评;商品午后普遍下行有色较坚挺 沪锌涨近3% ,2017-06-22
0622午评：有色、黑色强势上涨 焦煤焦炭大涨超3% ,2017-06-22
0622:中期早新闻 ,2017-06-22
中期交易指导0622 ,2017-06-22
0621收评：商品走势分化 油脂走弱鸡蛋继续反弹 ,2017-06-21
0621午评：化工品普跌黑色系走势分化 螺纹领跌超2% ,2017-06-21
0621早新闻;A股被纳入MSCI指数 ,2017-06-21
中期交易指导0621 ,2017-06-21
0620午评：化工品和黑色系受挫 锰硅盘中跌幅近4% ,2017-06-20
0620早新闻：昨日国内期货品种大多数上涨 ,2017-06-20
中期交易指导0620 ,2017-06-20
0619午评：商品普涨黑色系整体偏强 焦炭涨幅超4% ,2017-06-19
0619早新闻：部分银行首套房房贷利率上浮10% ,2017-06-19
中期交易指导0619 ,2017-06-19
0616收评：黑色系整体仍偏强 焦炭收涨2.32% ,2017-06-16
0616午评：贵金属走跌黑色系维持强势 焦炭涨幅超2% ,2017-06-16
0616早新闻：昨日国内期货品种涨跌互现 ,2017-06-16
中期交易指导0616 ,2017-06-16
中期交易指导0615 ,2017-06-16
0615午评：黑色系领涨商品市场 螺纹、热卷涨幅超3% ,2017-06-15
0615早新闻：昨日国内期货品种上涨占大多数 ,2017-06-15
0614收评：黑色系大幅上涨焦炭涨4.76% 橡胶逆势狂飙 ,2017-06-14
0614午评：化工品走势分化 橡胶飙升领涨超3% ,2017-06-14
原油上市 原油期货开户小贴士 ,2017-06-14
0614早新闻：昨日国内期货品种下跌占绝大多数 ,2017-06-14
中期交易指导0614 ,2017-06-14
0613收评:黑色系大幅走弱 螺纹热卷跌幅超3% ,2017-06-13
多重因素压制下螺纹钢疲态难改 ,2017-06-13
0613午评：大宗商品多数下跌 沪锌领跌超3% ,2017-06-13
中期交易指导0613 ,2017-06-13
0612收评：大宗商品走势分化 锰硅领跌逾4%PVC领涨 ,2017-06-12
0612午评：黑色系及化工品多数上涨 热卷领涨超3% ,2017-06-12
0612财经早新闻 ,2017-06-12
中期交易指导0612 ,2017-06-12
基差高企 沪钢多空激烈争夺 ,2017-06-09
5月外贸超预期增长18.3% 中国再夺原油进口头号大国 ,2017-06-09
0609午评：商品多数上涨 大豆领涨铁矿石走弱 ,2017-06-09
中期交易指导0609 ,2017-06-09
0608收评：商品涨跌分化 鸡蛋企稳铁矿领跌近2% ,2017-06-08
0608午评：黑色系向上突破 螺纹、热卷大幅拉涨 ,2017-06-08
指定交易商谈期货实盘大赛 ,2017-06-08
中期交易指导0608 ,2017-06-08
0608早新闻:昨日国内期货品种上涨占绝大多数 ,2017-06-08
6.7收评：商品普涨有色走弱 动力煤领涨2.42% ,2017-06-07
午评：大宗商品多数偏强 动力煤领涨超2% ,2017-06-07
中期交易指导0607 ,2017-06-07
昨日国内期货品种涨跌各半 ,2017-06-07
收评;商品涨跌分化 黑色金属普跌甲醇领涨超2% ,2017-06-06
大宗商品上下两难 鸡蛋上涨沪锌领跌 ,2017-06-06
中期交易指导0606 ,2017-06-06
中期交易指导0605 ,2017-06-06
中期交易指导0602 ,2017-06-02
中期交易指导0601 ,2017-06-02
中期交易指导0531 ,2017-05-31
中期交易指导0526 ,2017-05-26
中期交易指导0525 ,2017-05-25
中期交易指导0524 ,2017-05-25
中期交易指导0523 ,2017-05-25
中期交易指导0522 ,2017-05-25
中期交易指导0519 ,2017-05-25
中期交易指导0518 ,2017-05-25
中期交易指导0517 ,2017-05-25
中期交易指导0516 ,2017-05-25
中期交易指导0515 ,2017-05-25
中期交易指导0512 ,2017-05-25
中期交易指导0511 ,2017-05-25
中期交易指导0510 ,2017-05-25
中期交易指导0509 ,2017-05-25
中期交易指导0508 ,2017-05-25
中期交易指导0505 ,2017-05-25
中期交易指导0504 ,2017-05-25
中期交易指导0503 ,2017-05-25
中期交易指导0502 ,2017-05-25
